# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2026-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -43.5372
# Longitude (positive East, ISO 19115): 172.7049
# Altitude (m): 8.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-08-24
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2024-09-29T00:00:00.0/2024-09-29T01:00:00.0;1020.8724;770.0804;604.9390;165.1415;804.7300;636.8972;269.8779;367.0193;358.8333;1.0000
2024-09-29T01:00:00.0/2024-09-29T02:00:00.0;976.0850;732.8734;578.6188;154.2547;804.9828;553.7186;173.7671;379.9515;242.8909;1.0000
2024-09-29T02:00:00.0/2024-09-29T03:00:00.0;867.5692;639.6354;501.4533;138.1821;784.5253;634.5080;488.7814;145.7266;765.9736;0.9167
2024-09-29T03:00:00.0/2024-09-29T04:00:00.0;702.7428;496.4691;374.1161;122.3531;720.7963;496.4691;374.1161;122.3531;720.7963;1.0000
2024-09-29T04:00:00.0/2024-09-29T05:00:00.0;492.8636;317.3730;215.6114;101.7617;587.3239;315.3647;214.1100;101.2546;582.5684;1.0000
2024-09-29T05:00:00.0/2024-09-29T06:00:00.0;252.2612;130.3409;67.7679;62.5730;336.9755;130.3409;67.7679;62.5730;336.9755;1.0000
2024-09-29T06:00:00.0/2024-09-29T07:00:00.0;30.7704;9.8061;2.0492;7.7569;30.3191;9.8061;2.0492;7.7569;30.3191;0.9417
2024-09-29T07:00:00.0/2024-09-29T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-29T08:00:00.0/2024-09-29T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-29T09:00:00.0/2024-09-29T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-29T10:00:00.0/2024-09-29T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-29T11:00:00.0/2024-09-29T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-29T12:00:00.0/2024-09-29T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-29T13:00:00.0/2024-09-29T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-29T14:00:00.0/2024-09-29T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-29T15:00:00.0/2024-09-29T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-29T16:00:00.0/2024-09-29T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-29T17:00:00.0/2024-09-29T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-29T18:00:00.0/2024-09-29T19:00:00.0;94.6557;40.3639;18.7070;21.6569;167.5735;26.1897;7.3281;18.8616;49.3715;0.7250
2024-09-29T19:00:00.0/2024-09-29T20:00:00.0;344.3989;207.3451;142.7166;64.6285;547.5837;207.3451;142.7166;64.6285;547.5837;1.0000
2024-09-29T20:00:00.0/2024-09-29T21:00:00.0;576.4235;399.0268;312.2872;86.7396;732.1079;399.0268;312.2872;86.7396;732.1079;1.0000
2024-09-29T21:00:00.0/2024-09-29T22:00:00.0;772.3251;568.4348;467.5714;100.8634;821.4698;568.4348;467.5714;100.8634;821.4698;1.0000
2024-09-29T22:00:00.0/2024-09-29T23:00:00.0;918.7617;696.4272;584.3201;112.1071;863.8242;696.4272;584.3201;112.1071;863.8242;1.0000
2024-09-29T23:00:00.0/2024-09-30T00:00:00.0;1005.7632;772.6340;652.6852;119.9487;881.7236;772.6340;652.6852;119.9487;881.7236;1.0000
2024-09-30T00:00:00.0/2024-09-30T01:00:00.0;1027.4116;789.4545;663.7881;125.6663;877.8691;780.0172;641.4140;138.6032;848.3832;1.0000
2024-09-30T01:00:00.0/2024-09-30T02:00:00.0;982.2503;745.3644;616.4716;128.8928;852.5757;745.3644;616.4716;128.8928;852.5757;1.0000
2024-09-30T02:00:00.0/2024-09-30T03:00:00.0;873.3748;644.8632;517.3594;127.5038;804.1038;644.8632;517.3594;127.5038;804.1038;0.9167
2024-09-30T03:00:00.0/2024-09-30T04:00:00.0;708.2275;496.8087;377.8228;118.9859;722.6218;496.8087;377.8228;118.9859;722.6218;1.0000
2024-09-30T04:00:00.0/2024-09-30T05:00:00.0;498.0881;315.9563;216.5218;99.4344;583.7776;315.9563;216.5218;99.4344;583.7776;1.0000
2024-09-30T05:00:00.0/2024-09-30T06:00:00.0;257.3042;129.2215;68.0227;61.1988;332.2823;129.2215;68.0227;61.1988;332.2823;1.0000
2024-09-30T06:00:00.0/2024-09-30T07:00:00.0;33.2415;10.2410;2.2316;8.0094;31.9374;10.2410;2.2316;8.0094;31.9374;0.9250
2024-09-30T07:00:00.0/2024-09-30T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-30T08:00:00.0/2024-09-30T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-30T09:00:00.0/2024-09-30T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-30T10:00:00.0/2024-09-30T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-30T11:00:00.0/2024-09-30T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-30T12:00:00.0/2024-09-30T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-30T13:00:00.0/2024-09-30T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-30T14:00:00.0/2024-09-30T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-30T15:00:00.0/2024-09-30T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-30T16:00:00.0/2024-09-30T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-30T17:00:00.0/2024-09-30T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-09-30T18:00:00.0/2024-09-30T19:00:00.0;101.4346;46.4955;23.7779;22.7176;208.8161;45.6568;23.2055;22.4513;205.3341;0.7083
2024-09-30T19:00:00.0/2024-09-30T20:00:00.0;352.1457;221.3708;159.0377;62.3331;599.7206;91.7620;14.4204;77.3417;52.2766;1.0000
2024-09-30T20:00:00.0/2024-09-30T21:00:00.0;584.0628;414.9548;332.6060;82.3488;770.6006;327.6844;131.5142;196.1702;300.9126;1.0000
2024-09-30T21:00:00.0/2024-09-30T22:00:00.0;779.7693;577.4010;472.3070;105.0940;823.4435;395.0553;113.0145;282.0408;202.8482;1.0000
2024-09-30T22:00:00.0/2024-09-30T23:00:00.0;925.9363;690.9152;553.1550;137.7602;812.3708;312.6253;19.6902;292.9351;28.3493;1.0000
2024-09-30T23:00:00.0/2024-10-01T00:00:00.0;1012.6129;752.8833;586.2504;166.6330;787.2478;508.0623;112.7750;395.2874;150.7617;1.0000
2024-10-01T00:00:00.0/2024-10-01T01:00:00.0;1033.9030;766.2308;591.6542;174.5766;778.0286;663.2799;347.1629;316.1170;456.3132;1.0000
2024-10-01T01:00:00.0/2024-10-01T02:00:00.0;988.3749;729.3786;568.4805;160.8981;781.9484;526.9904;139.1864;387.8041;190.3153;1.0000
2024-10-01T02:00:00.0/2024-10-01T03:00:00.0;879.1493;636.5529;493.7436;142.8093;763.1646;300.1628;29.5972;270.5656;44.1789;0.9167
2024-10-01T03:00:00.0/2024-10-01T04:00:00.0;713.6927;497.6339;377.6855;119.9483;718.1755;234.5473;13.5177;221.0296;26.8851;1.0000
2024-10-01T04:00:00.0/2024-10-01T05:00:00.0;503.3061;325.8954;234.3156;91.5798;628.2210;189.0197;11.7812;177.2385;31.7729;1.0000
2024-10-01T05:00:00.0/2024-10-01T06:00:00.0;262.3538;142.3245;87.2549;55.0696;428.5007;102.2581;15.5381;86.7201;103.8791;1.0000
2024-10-01T06:00:00.0/2024-10-01T07:00:00.0;35.8144;12.5958;4.2168;8.3791;58.9907;12.5958;4.2168;8.3791;58.9907;0.9167
2024-10-01T07:00:00.0/2024-10-01T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-01T08:00:00.0/2024-10-01T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-01T09:00:00.0/2024-10-01T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-01T10:00:00.0/2024-10-01T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-01T11:00:00.0/2024-10-01T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-01T12:00:00.0/2024-10-01T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-01T13:00:00.0/2024-10-01T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-01T14:00:00.0/2024-10-01T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-01T15:00:00.0/2024-10-01T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-01T16:00:00.0/2024-10-01T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-01T17:00:00.0/2024-10-01T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-01T18:00:00.0/2024-10-01T19:00:00.0;108.4181;43.2199;16.9132;26.3067;140.4465;5.1637;0.0000;5.1637;0.0000;0.6917
2024-10-01T19:00:00.0/2024-10-01T20:00:00.0;359.8544;203.9557;123.8089;80.1468;454.8758;21.0916;0.0000;21.0916;0.0000;1.0000
2024-10-01T20:00:00.0/2024-10-01T21:00:00.0;591.6554;388.6924;272.5474;116.1450;622.9574;29.1761;0.0000;29.1761;0.0000;1.0000
2024-10-01T21:00:00.0/2024-10-01T22:00:00.0;787.1608;552.1133;412.0279;140.0855;710.8679;40.7813;0.0000;40.7813;0.0000;1.0000
2024-10-01T22:00:00.0/2024-10-01T23:00:00.0;933.0560;674.0882;518.0002;156.0880;754.8734;98.2904;0.0027;98.2877;0.0038;1.0000
2024-10-01T23:00:00.0/2024-10-02T00:00:00.0;1019.4084;745.2323;578.3167;166.9156;771.6866;162.6965;0.0719;162.6246;0.0957;1.0000
2024-10-02T00:00:00.0/2024-10-02T01:00:00.0;1040.3446;767.3644;611.0977;156.2666;799.1149;171.3783;0.1260;171.2523;0.1645;1.0000
2024-10-02T01:00:00.0/2024-10-02T02:00:00.0;994.4573;739.6852;617.5499;122.1353;845.0385;210.8791;1.4333;209.4458;1.9934;1.0000
2024-10-02T02:00:00.0/2024-10-02T03:00:00.0;884.8917;657.7191;573.1085;84.6106;881.5408;259.5970;11.9111;247.6858;18.9727;0.9167
2024-10-02T03:00:00.0/2024-10-02T04:00:00.0;719.1378;523.2550;461.5809;61.6742;871.8415;275.0488;24.9698;250.0790;47.0511;1.0000
2024-10-02T04:00:00.0/2024-10-02T05:00:00.0;508.5168;348.0881;295.1335;52.9547;785.1190;189.5682;10.9220;178.6462;27.3795;1.0000
2024-10-02T05:00:00.0/2024-10-02T06:00:00.0;267.4092;158.7894;121.3900;37.3994;594.6973;107.2129;13.9400;93.2729;98.0122;1.0000
2024-10-02T06:00:00.0/2024-10-02T07:00:00.0;38.4897;15.7147;8.4083;7.3064;118.2994;15.7147;8.4083;7.3064;118.2994;0.9083
2024-10-02T07:00:00.0/2024-10-02T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-02T08:00:00.0/2024-10-02T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-02T09:00:00.0/2024-10-02T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-02T10:00:00.0/2024-10-02T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-02T11:00:00.0/2024-10-02T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-02T12:00:00.0/2024-10-02T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-02T13:00:00.0/2024-10-02T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-02T14:00:00.0/2024-10-02T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-02T15:00:00.0/2024-10-02T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-02T16:00:00.0/2024-10-02T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-02T17:00:00.0/2024-10-02T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-02T18:00:00.0/2024-10-02T19:00:00.0;115.5753;58.1594;39.1093;19.0501;338.7715;6.7759;0.0000;6.7759;0.0000;0.6833
2024-10-02T19:00:00.0/2024-10-02T20:00:00.0;367.5216;237.4005;194.9343;42.4662;711.2208;26.0928;0.0000;26.0928;0.0000;1.0000
2024-10-02T20:00:00.0/2024-10-02T21:00:00.0;599.1981;425.2520;372.5153;52.7368;843.4427;54.7942;0.0000;54.7942;0.0000;1.0000
2024-10-02T21:00:00.0/2024-10-02T22:00:00.0;794.4970;585.8562;508.1888;77.6673;870.9834;96.8061;0.0213;96.7848;0.0342;1.0000
2024-10-02T22:00:00.0/2024-10-02T23:00:00.0;940.1181;704.0048;584.1055;119.8993;845.9103;188.7838;1.1310;187.6528;1.6015;1.0000
2024-10-02T23:00:00.0/2024-10-03T00:00:00.0;1026.1477;772.3571;612.6036;159.7535;812.7352;260.2872;7.3913;252.8959;9.6858;1.0000
2024-10-03T00:00:00.0/2024-10-03T01:00:00.0;1046.7350;788.2068;613.0159;175.1910;797.1381;315.4694;14.5643;300.9051;18.9632;1.0000
2024-10-03T01:00:00.0/2024-10-03T02:00:00.0;1000.4962;749.6497;583.9085;165.7412;794.3088;367.6973;37.3729;330.3244;50.5721;1.0000
2024-10-03T02:00:00.0/2024-10-03T03:00:00.0;890.6010;655.4700;504.2746;151.1954;770.2381;317.3805;32.5945;284.7860;50.5438;0.9167
2024-10-03T03:00:00.0/2024-10-03T04:00:00.0;724.5618;513.0167;379.8469;133.1698;711.7795;240.4245;14.3228;226.1016;27.4098;1.0000
2024-10-03T04:00:00.0/2024-10-03T05:00:00.0;513.7197;335.7423;227.4292;108.3131;596.9142;181.2129;10.9140;170.2989;29.6148;1.0000
2024-10-03T05:00:00.0/2024-10-03T06:00:00.0;272.4698;147.3337;79.3746;67.9591;372.6841;106.9937;11.5113;95.4823;59.2188;1.0000
2024-10-03T06:00:00.0/2024-10-03T07:00:00.0;41.3038;14.4150;3.6578;10.7572;47.4432;14.0338;3.0157;11.0181;41.0248;0.8917
2024-10-03T07:00:00.0/2024-10-03T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-03T08:00:00.0/2024-10-03T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-03T09:00:00.0/2024-10-03T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-03T10:00:00.0/2024-10-03T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-03T11:00:00.0/2024-10-03T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-03T12:00:00.0/2024-10-03T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-03T13:00:00.0/2024-10-03T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-03T14:00:00.0/2024-10-03T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-03T15:00:00.0/2024-10-03T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-03T16:00:00.0/2024-10-03T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-03T17:00:00.0/2024-10-03T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-03T18:00:00.0/2024-10-03T19:00:00.0;122.9664;61.0954;37.5928;23.5027;306.6583;13.8755;0.0479;13.8276;0.2818;0.6667
2024-10-03T19:00:00.0/2024-10-03T20:00:00.0;375.1442;244.6639;194.8707;49.7932;695.4484;128.7956;20.8008;107.9948;71.7532;1.0000
2024-10-03T20:00:00.0/2024-10-03T21:00:00.0;606.6878;438.1242;379.7568;58.3674;849.2685;153.3226;5.7143;147.6083;12.7174;1.0000
2024-10-03T21:00:00.0/2024-10-03T22:00:00.0;801.7751;604.0356;532.8104;71.2252;904.7245;432.8266;220.5164;212.3101;370.1531;1.0000
2024-10-03T22:00:00.0/2024-10-03T23:00:00.0;947.1203;726.1589;633.2900;92.8690;910.5994;651.5618;544.4323;107.1295;788.8269;1.0000
2024-10-03T23:00:00.0/2024-10-04T00:00:00.0;1032.8290;797.2123;684.0529;113.1594;902.0378;288.4185;18.4012;270.0173;23.8779;1.0000
2024-10-04T00:00:00.0/2024-10-04T01:00:00.0;1053.0721;814.9076;697.4726;117.4350;902.0258;456.3683;98.2202;358.1482;127.1262;1.0000
2024-10-04T01:00:00.0/2024-10-04T02:00:00.0;1006.4901;777.5752;671.6077;105.9675;908.7807;633.2090;380.0101;253.1989;518.9246;1.0000
2024-10-04T02:00:00.0/2024-10-04T03:00:00.0;896.2759;684.4314;592.7910;91.6404;900.5587;684.4314;592.7910;91.6404;900.5587;0.9167
2024-10-04T03:00:00.0/2024-10-04T04:00:00.0;729.9640;542.1111;463.0137;79.0974;862.5571;542.1111;463.0137;79.0974;862.5571;1.0000
2024-10-04T04:00:00.0/2024-10-04T05:00:00.0;518.9139;363.1268;296.7088;66.4180;774.2877;280.5141;153.5280;126.9861;365.5885;1.0000
2024-10-04T05:00:00.0/2024-10-04T06:00:00.0;277.5352;168.6476;122.6763;45.9714;579.7001;163.8320;114.9043;48.9277;552.7307;1.0000
2024-10-04T06:00:00.0/2024-10-04T07:00:00.0;44.1981;18.4720;8.9392;9.5328;117.0417;18.4720;8.9392;9.5328;117.0417;0.8833
2024-10-04T07:00:00.0/2024-10-04T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-04T08:00:00.0/2024-10-04T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-04T09:00:00.0/2024-10-04T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-04T10:00:00.0/2024-10-04T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-04T11:00:00.0/2024-10-04T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-04T12:00:00.0/2024-10-04T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-04T13:00:00.0/2024-10-04T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-04T14:00:00.0/2024-10-04T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-04T15:00:00.0/2024-10-04T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-04T16:00:00.0/2024-10-04T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-04T17:00:00.0/2024-10-04T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-04T18:00:00.0/2024-10-04T19:00:00.0;130.5449;66.0143;38.9078;27.1064;309.0406;57.3708;25.2971;32.0737;186.3808;0.6500
2024-10-04T19:00:00.0/2024-10-04T20:00:00.0;382.7188;253.4271;194.7982;58.6289;681.8589;253.4271;194.7982;58.6289;681.8589;1.0000
2024-10-04T20:00:00.0/2024-10-04T21:00:00.0;614.1216;450.1166;378.2539;71.8627;836.1187;450.1166;378.2539;71.8627;836.1187;1.0000
2024-10-04T21:00:00.0/2024-10-04T22:00:00.0;808.9923;619.6633;537.5475;82.1158;904.7205;619.6633;537.5475;82.1158;904.7205;1.0000
2024-10-04T22:00:00.0/2024-10-04T23:00:00.0;954.0602;745.3456;651.3577;93.9880;930.1251;745.3456;651.3577;93.9880;930.1251;1.0000
2024-10-04T23:00:00.0/2024-10-05T00:00:00.0;1039.4500;818.6351;714.7116;103.9235;936.9362;818.6351;714.7116;103.9235;936.9362;1.0000
2024-10-05T00:00:00.0/2024-10-05T01:00:00.0;1059.3547;835.0025;730.4180;104.5845;939.5587;835.0025;730.4180;104.5845;939.5587;1.0000
2024-10-05T01:00:00.0/2024-10-05T02:00:00.0;1012.4379;793.2535;697.3596;95.8939;938.5626;793.2535;697.3596;95.8939;938.5626;1.0000
2024-10-05T02:00:00.0/2024-10-05T03:00:00.0;901.9156;695.6446;610.2884;85.3562;921.7655;695.6446;610.2884;85.3562;921.7655;0.9167
2024-10-05T03:00:00.0/2024-10-05T04:00:00.0;735.3434;550.7975;476.2125;74.5851;881.2812;448.1383;244.6238;203.5145;438.9967;1.0000
2024-10-05T04:00:00.0/2024-10-05T05:00:00.0;524.0988;370.9933;309.0020;61.9914;799.3640;272.0452;81.3059;190.7393;214.5484;1.0000
2024-10-05T05:00:00.0/2024-10-05T06:00:00.0;282.6045;175.5836;132.7585;42.8250;619.9517;158.5149;89.1514;69.3635;422.8318;1.0000
2024-10-05T06:00:00.0/2024-10-05T07:00:00.0;47.1969;20.8499;11.4416;9.4084;148.5830;20.5996;10.5011;10.0984;139.8063;0.8750
2024-10-05T07:00:00.0/2024-10-05T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-05T08:00:00.0/2024-10-05T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-05T09:00:00.0/2024-10-05T10:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-05T10:00:00.0/2024-10-05T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-05T11:00:00.0/2024-10-05T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-05T12:00:00.0/2024-10-05T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-05T13:00:00.0/2024-10-05T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2024-10-05T14:00:00.0/2024-10-05T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
